SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
2598509,428267,Consumer loans,2104.245,19615.5,16614.0,4500.0,19615.5,SATURDAY,11,Y,1,0.2321165620398357,,,XAP,Approved,-1686,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,20,Connectivity,12.0,high,POS mobile with interest,365243.0,-1655.0,-1325.0,-1325.0,-1314.0,0.0
2156373,125855,Cash loans,,0.0,0.0,,,TUESDAY,13,Y,1,,,,XNA,Canceled,-513,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1631347,132793,Cash loans,,0.0,0.0,,,TUESDAY,15,Y,1,,,,XNA,Canceled,-161,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2767208,138181,Cash loans,,0.0,0.0,,,THURSDAY,11,Y,1,,,,XNA,Canceled,-364,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2421751,313146,Cash loans,5391.18,54000.0,54000.0,,54000.0,TUESDAY,10,Y,1,,,,XNA,Approved,-379,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Stone,150,Consumer electronics,12.0,low_normal,Cash X-Sell: low,365243.0,-349.0,-19.0,-19.0,-17.0,0.0
1878995,123388,Cash loans,,0.0,0.0,,,FRIDAY,10,Y,1,,,,XNA,Canceled,-173,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2565915,296616,Consumer loans,16314.345,99900.0,85720.5,19980.0,99900.0,FRIDAY,10,Y,1,0.2058650277305817,,,XAP,Approved,-374,XNA,XAP,"Spouse, partner",Repeater,Construction Materials,POS,XNA,Stone,63,Construction,6.0,middle,POS industry with interest,365243.0,-344.0,-194.0,-254.0,-246.0,1.0
1634955,321766,Consumer loans,7233.615,55660.5,54225.0,5566.5,55660.5,TUESDAY,14,Y,1,0.1013927488933134,,,XAP,Approved,-2529,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Country-wide,1700,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-2498.0,-2228.0,-2228.0,-2223.0,1.0
2157145,286415,Consumer loans,18498.69,134910.0,154323.0,13491.0,134910.0,SATURDAY,12,Y,1,0.0875548253098397,,,XAP,Refused,-344,Cash through the bank,HC,Unaccompanied,Refreshed,Mobile,POS,XNA,Country-wide,70,Connectivity,12.0,high,POS mobile with interest,,,,,,
1140049,283396,Consumer loans,4875.66,27877.5,26410.5,2790.0,27877.5,FRIDAY,19,Y,1,0.1040586166799758,,,XAP,Approved,-806,Cash through the bank,XAP,Unaccompanied,New,Office Appliances,POS,XNA,Country-wide,1500,Consumer electronics,6.0,middle,POS household with interest,365243.0,-775.0,-625.0,-715.0,-706.0,0.0
2282594,214782,Consumer loans,13661.865,137389.5,149179.5,0.0,137389.5,FRIDAY,19,Y,1,0.0,,,XAP,Refused,-417,Cash through the bank,LIMIT,,Repeater,Audio/Video,POS,XNA,Regional / Local,158,Consumer electronics,12.0,low_action,POS household without interest,,,,,,
2136345,286276,Revolving loans,6750.0,0.0,135000.0,,,THURSDAY,10,Y,1,,,,XAP,Approved,-666,XNA,XAP,,Refreshed,XNA,Cards,x-sell,AP+ (Cash loan),4,XNA,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
1650161,167529,Revolving loans,,0.0,0.0,,,THURSDAY,14,Y,1,,,,XAP,Canceled,-333,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
1150903,229246,Consumer loans,12300.48,122895.0,115281.0,18000.0,122895.0,MONDAY,11,Y,1,0.1470850035911822,,,XAP,Approved,-1761,Cash through the bank,XAP,Family,New,Computers,POS,XNA,Regional / Local,154,Consumer electronics,12.0,middle,POS household with interest,365243.0,-1730.0,-1400.0,-1400.0,-1397.0,0.0
1678685,443291,Consumer loans,10196.685,98068.5,107775.0,0.0,98068.5,SATURDAY,9,Y,1,0.0,,,XAP,Approved,-1173,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Stone,112,Consumer electronics,12.0,low_normal,POS household with interest,365243.0,-1142.0,-812.0,-812.0,-808.0,0.0
1222873,449263,Cash loans,,0.0,0.0,,,MONDAY,14,Y,1,,,,XNA,Canceled,-71,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2640772,244229,Consumer loans,7295.895,33705.0,35482.5,0.0,33705.0,SATURDAY,15,Y,1,0.0,,,XAP,Approved,-611,Cash through the bank,XAP,Children,Repeater,Consumer Electronics,POS,XNA,Stone,50,Consumer electronics,6.0,high,POS household with interest,365243.0,-580.0,-430.0,-430.0,-421.0,0.0
2756679,446398,Consumer loans,3992.22,32985.0,31810.5,3600.0,32985.0,SATURDAY,15,Y,1,0.1107221663836226,,,XAP,Approved,-2384,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Stone,46,Connectivity,10.0,high,POS mobile with interest,365243.0,-2349.0,-2079.0,-2079.0,-2075.0,1.0
2760991,201314,Cash loans,18031.185,315000.0,357619.5,,315000.0,WEDNESDAY,12,Y,1,,,,XNA,Approved,-532,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,30.0,middle,Cash X-Sell: middle,365243.0,-502.0,368.0,-382.0,-374.0,1.0
2448713,396309,Consumer loans,3775.41,50562.0,46858.5,10111.5,50562.0,MONDAY,14,Y,1,0.1933007324429125,,,XAP,Approved,-540,Cash through the bank,XAP,,New,Audio/Video,POS,XNA,Regional / Local,150,Consumer electronics,18.0,high,POS household with interest,365243.0,-509.0,1.0,-89.0,-86.0,0.0
2676630,184379,Cash loans,,0.0,0.0,,,THURSDAY,16,Y,1,,,,XNA,Canceled,-54,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
2191661,412669,Consumer loans,3455.91,42804.0,34240.5,8563.5,42804.0,SATURDAY,11,Y,1,0.217886879730866,0.1891363481808909,0.8350951374207188,XAP,Approved,-326,XNA,XAP,,Repeater,Mobile,POS,XNA,Country-wide,33,Connectivity,12.0,middle,POS mobile with interest,365243.0,-285.0,45.0,-195.0,-192.0,0.0
1622718,283231,Cash loans,18106.875,180000.0,227520.0,,180000.0,WEDNESDAY,13,Y,1,,,,XNA,Approved,-302,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,high,Cash X-Sell: high,,,,,,
2222815,290411,Revolving loans,,0.0,0.0,,,MONDAY,15,Y,1,,,,XAP,Canceled,-59,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
1591882,135641,Cash loans,13318.875,225000.0,254700.0,,225000.0,SUNDAY,17,Y,1,,,,XNA,Approved,-263,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,24.0,low_normal,Cash X-Sell: low,365243.0,-233.0,457.0,365243.0,365243.0,1.0
2396819,350404,Cash loans,9930.555,112500.0,148594.5,,112500.0,TUESDAY,15,Y,1,,,,XNA,Approved,-939,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,365243.0,-909.0,-219.0,-219.0,-213.0,1.0
1291788,267601,Consumer loans,5255.775,26995.5,28422.0,0.0,26995.5,THURSDAY,13,Y,1,0.0,,,XAP,Approved,-625,Cash through the bank,XAP,,Repeater,Audio/Video,POS,XNA,Regional / Local,11,Consumer electronics,6.0,middle,POS household with interest,365243.0,-593.0,-443.0,-443.0,-433.0,0.0
1407997,355865,Cash loans,,0.0,0.0,,,THURSDAY,20,Y,1,,,,XNA,Canceled,-105,XNA,XAP,,Repeater,XNA,XNA,XNA,Contact center,-1,XNA,,XNA,Cash,,,,,,
1046391,261971,Cash loans,,0.0,0.0,,,MONDAY,12,Y,1,,,,XNA,Canceled,-219,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1717650,112775,Consumer loans,8571.96,65655.0,71433.0,0.0,65655.0,WEDNESDAY,14,Y,1,0.0,,,XAP,Approved,-643,Cash through the bank,XAP,,Repeater,Computers,POS,XNA,Regional / Local,150,Consumer electronics,10.0,middle,POS household with interest,365243.0,-610.0,-340.0,-340.0,-338.0,0.0
2312297,151291,Cash loans,,0.0,0.0,,,SATURDAY,13,Y,1,,,,XNA,Canceled,-441,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2142509,319426,Revolving loans,,0.0,0.0,,,FRIDAY,10,Y,1,,,,XAP,Canceled,-240,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2774134,349582,Consumer loans,8286.615,82800.0,74520.0,8280.0,82800.0,TUESDAY,6,Y,1,0.1089090909090909,,,XAP,Approved,-2535,XNA,XAP,Unaccompanied,New,Computers,POS,XNA,Regional / Local,30,Consumer electronics,12.0,high,POS household with interest,365243.0,-2504.0,-2174.0,-2174.0,-1613.0,0.0
1651066,137521,Revolving loans,11250.0,225000.0,225000.0,,225000.0,WEDNESDAY,17,Y,1,,,,XAP,Approved,-745,XNA,XAP,,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,-623.0,-580.0,365243.0,365243.0,365243.0,0.0
1126563,420293,Consumer loans,5560.56,55386.0,55386.0,0.0,55386.0,TUESDAY,13,Y,1,0.0,,,XAP,Approved,-17,Cash through the bank,XAP,Family,Repeater,Computers,POS,XNA,Country-wide,1500,Consumer electronics,12.0,middle,POS mobile without interest,365243.0,365243.0,343.0,365243.0,365243.0,0.0
2616482,301984,Cash loans,81563.895,1260000.0,1333179.0,,1260000.0,FRIDAY,11,Y,1,,,,XNA,Refused,-552,XNA,HC,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,,,,,,
2155982,429314,Cash loans,6877.215,90000.0,141390.0,,90000.0,THURSDAY,14,Y,1,,,,XNA,Refused,-628,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,middle,Cash X-Sell: middle,,,,,,
1577238,440282,Consumer loans,8162.055,142978.5,169443.0,14301.0,142978.5,THURSDAY,7,Y,1,0.0847651574522656,,,XAP,Approved,-630,XNA,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Regional / Local,112,Consumer electronics,36.0,middle,POS household with interest,365243.0,-599.0,451.0,-449.0,-445.0,0.0
2653659,151173,Consumer loans,5593.32,148050.0,148050.0,0.0,148050.0,SUNDAY,11,Y,1,0.0,,,XAP,Approved,-628,Cash through the bank,XAP,Family,Refreshed,Computers,POS,XNA,Stone,50,Consumer electronics,36.0,low_normal,POS household with interest,365243.0,-596.0,454.0,-446.0,-439.0,0.0
2602509,257974,Cash loans,15221.25,225000.0,225000.0,,225000.0,THURSDAY,15,Y,1,,,,XNA,Approved,-125,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,36.0,high,Cash X-Sell: high,365243.0,-95.0,955.0,365243.0,365243.0,0.0
2143510,124394,Cash loans,15944.58,135000.0,173839.5,0.0,135000.0,WEDNESDAY,11,Y,1,0.0,,,Repairs,Refused,-1875,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,18.0,high,Cash Street: high,,,,,,
2020841,308065,Cash loans,,0.0,0.0,,,THURSDAY,16,Y,1,,,,XNA,Canceled,-271,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2555131,390638,Revolving loans,11250.0,450000.0,450000.0,,450000.0,MONDAY,13,N,0,,,,XAP,Refused,-728,XNA,HC,,Repeater,XNA,Cards,x-sell,AP+ (Cash loan),4,XNA,0.0,XNA,Card X-Sell,,,,,,
1128760,304265,Consumer loans,4932.675,37957.5,36976.5,3798.0,37957.5,FRIDAY,14,Y,1,0.1014449538983254,,,XAP,Approved,-2838,Cash through the bank,XAP,Family,Repeater,Mobile,POS,XNA,Country-wide,38,Connectivity,10.0,low_normal,POS mobile with interest,365243.0,-2807.0,-2537.0,-2567.0,-2556.0,1.0
1136026,317580,Consumer loans,3146.94,24012.0,23071.5,2700.0,24012.0,FRIDAY,8,Y,1,0.1141006714605457,,,XAP,Approved,-1792,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,43,Connectivity,10.0,high,POS mobile with interest,365243.0,-1751.0,-1481.0,-1481.0,-1475.0,0.0
2694380,357056,Cash loans,,0.0,0.0,,,WEDNESDAY,13,Y,1,,,,XNA,Canceled,-351,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1421022,259353,Consumer loans,10981.17,87570.0,96241.5,0.0,87570.0,TUESDAY,15,Y,1,0.0,,,XAP,Approved,-2551,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,2565,Consumer electronics,12.0,high,POS household with interest,365243.0,-2520.0,-2190.0,-2310.0,-2308.0,1.0
1226676,415724,Cash loans,52026.165,1129500.0,1227901.5,,1129500.0,THURSDAY,13,Y,1,,,,XNA,Approved,-953,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,36.0,low_normal,Cash X-Sell: low,,,,,,
2078528,437183,Cash loans,,0.0,0.0,,,SATURDAY,9,Y,1,,,,XNA,Canceled,-337,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1476402,229661,Cash loans,,0.0,0.0,,,WEDNESDAY,9,Y,1,,,,XNA,Canceled,-89,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2718480,253582,Cash loans,,0.0,0.0,,,WEDNESDAY,14,Y,1,,,,XNA,Canceled,-335,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1098932,371781,Consumer loans,2868.21,26500.5,25816.5,2650.5,26500.5,SUNDAY,14,Y,1,0.1014028683930674,,,XAP,Refused,-2719,Cash through the bank,SCO,Other_B,Repeater,XNA,POS,XNA,Country-wide,402,Consumer electronics,10.0,low_normal,POS household without interest,,,,,,
1287079,279950,Consumer loans,12901.275,85275.0,68220.0,17055.0,85275.0,THURSDAY,12,Y,1,0.2178181818181818,,,XAP,Approved,-1272,Cash through the bank,XAP,"Spouse, partner",Repeater,Furniture,POS,XNA,Stone,28,Furniture,6.0,middle,POS industry with interest,365243.0,-1241.0,-1091.0,-1121.0,-1115.0,0.0
2162705,166759,Consumer loans,7101.315,68170.5,68170.5,0.0,68170.5,WEDNESDAY,18,Y,1,0.0,,,XAP,Approved,-946,Cash through the bank,XAP,Unaccompanied,Repeater,Furniture,POS,XNA,Stone,278,Furniture,10.0,low_action,POS industry without interest,365243.0,-914.0,-644.0,-644.0,-640.0,0.0
1863810,421362,Cash loans,20160.0,180000.0,180000.0,0.0,180000.0,SATURDAY,14,Y,1,0.0,,,Medicine,Refused,-2220,Cash through the bank,HC,Children,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12.0,high,Cash Street: high,,,,,,
1017367,220415,Cash loans,15828.705,157500.0,167895.0,,157500.0,SUNDAY,12,Y,1,,,,XNA,Approved,-457,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,,,,,,
2814868,407642,Cash loans,,0.0,0.0,,,MONDAY,12,Y,1,,,,XNA,Canceled,-306,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1846935,367553,Cash loans,26327.97,450000.0,512370.0,,450000.0,THURSDAY,16,Y,1,,,,XNA,Approved,-804,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,middle,Cash X-Sell: middle,365243.0,-774.0,276.0,365243.0,365243.0,1.0
2302902,353425,Cash loans,,0.0,0.0,,,FRIDAY,17,Y,1,,,,XNA,Canceled,-242,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1875902,174053,Cash loans,,0.0,0.0,,,WEDNESDAY,16,Y,1,,,,XNA,Refused,-242,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1619601,284407,Cash loans,16941.015,337500.0,399870.0,,337500.0,MONDAY,9,Y,1,,,,XNA,Approved,-533,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,middle,Cash X-Sell: middle,365243.0,-503.0,907.0,365243.0,365243.0,1.0
1372589,248972,Cash loans,22599.765,540000.0,625536.0,,540000.0,THURSDAY,10,Y,1,,,,XNA,Refused,-152,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,low_normal,Cash X-Sell: low,,,,,,
1223563,449875,Consumer loans,29039.535,483750.0,435375.0,48375.0,483750.0,MONDAY,16,Y,1,0.1089090909090909,,,XAP,Approved,-829,Cash through the bank,XAP,,New,Furniture,POS,XNA,Country-wide,250,Furniture,18.0,low_normal,POS industry with interest,365243.0,-795.0,-285.0,-285.0,-277.0,0.0
2764324,318382,Cash loans,13286.925,112500.0,144864.0,,112500.0,SATURDAY,10,Y,1,,,,Urgent needs,Approved,-255,Cash through the bank,XAP,,Refreshed,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,18.0,high,Cash Street: high,,,,,,
2681008,419751,Cash loans,,0.0,0.0,,,TUESDAY,10,Y,1,,,,XNA,Canceled,-434,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2590773,241166,Cash loans,22306.905,180000.0,216418.5,,180000.0,WEDNESDAY,12,Y,1,,,,XNA,Refused,-1218,Non-cash from your account,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,,,,,,
2049595,229353,Consumer loans,4820.94,52618.5,54351.0,3163.5,52618.5,SUNDAY,17,Y,1,0.0599038345271034,,,XAP,Approved,-2452,Cash through the bank,XAP,Unaccompanied,New,Audio/Video,POS,XNA,Country-wide,1500,Consumer electronics,12.0,low_action,POS household without interest,365243.0,-2421.0,-2091.0,-2091.0,-2074.0,1.0
1174456,384924,Cash loans,,0.0,0.0,,,THURSDAY,13,Y,1,,,,XNA,Canceled,-368,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1732122,343599,Cash loans,,0.0,0.0,,,SATURDAY,13,Y,1,,,,XNA,Canceled,-93,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2756398,249013,Revolving loans,11250.0,225000.0,225000.0,,225000.0,SUNDAY,10,Y,1,,,,XAP,Approved,-486,XNA,XAP,,New,XNA,Cards,walk-in,AP+ (Cash loan),25,XNA,0.0,XNA,Card Street,-482.0,-446.0,365243.0,-201.0,365243.0,0.0
1095334,400681,Consumer loans,17745.39,184792.5,166311.0,18481.5,184792.5,SUNDAY,13,Y,1,0.1089223514826826,,,XAP,Refused,-2138,Cash through the bank,LIMIT,Family,New,Computers,POS,XNA,Country-wide,3446,Consumer electronics,12.0,middle,POS household with interest,,,,,,
2579498,323040,Cash loans,,0.0,0.0,,,WEDNESDAY,11,Y,1,,,,XNA,Canceled,-118,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2619533,367576,Consumer loans,13607.01,81625.905,68746.5,16326.405,81625.905,SUNDAY,10,Y,1,0.2090082531404841,,,XAP,Refused,-483,Cash through the bank,LIMIT,,Repeater,Consumer Electronics,POS,XNA,Regional / Local,160,Consumer electronics,6.0,high,POS household with interest,,,,,,
2754715,404017,Consumer loans,7609.365,58432.5,62577.0,9000.0,58432.5,TUESDAY,14,Y,1,0.1369408913731811,,,XAP,Approved,-1683,XNA,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Stone,83,Consumer electronics,12.0,high,POS household with interest,365243.0,-1651.0,-1321.0,-1351.0,-1342.0,0.0
1162015,262923,Consumer loans,4875.795,23715.0,23715.0,0.0,23715.0,THURSDAY,11,Y,1,0.0,,,XAP,Approved,-1136,Cash through the bank,XAP,Unaccompanied,New,Photo / Cinema Equipment,POS,XNA,Regional / Local,305,Consumer electronics,6.0,high,POS household with interest,365243.0,-1105.0,-955.0,-955.0,-944.0,0.0
1882169,248281,Cash loans,64935.0,900000.0,900000.0,,900000.0,TUESDAY,13,Y,1,,,,XNA,Approved,-1345,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,middle,Cash X-Sell: middle,365243.0,-1315.0,-805.0,-805.0,-800.0,0.0
2284210,306618,Cash loans,23698.35,229500.0,241920.0,,229500.0,SATURDAY,13,Y,1,,,,XNA,Approved,-639,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-609.0,-279.0,-309.0,-302.0,1.0
1271974,131658,Cash loans,28593.315,675000.0,796027.5,,675000.0,SATURDAY,9,Y,1,,,,XNA,Refused,-672,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,low_normal,Cash X-Sell: low,,,,,,
1006067,129356,Consumer loans,9209.565,95400.0,78916.5,22500.0,95400.0,SATURDAY,17,Y,1,0.2416228666395059,,,XAP,Approved,-2281,Cash through the bank,XAP,Unaccompanied,Repeater,Clothing and Accessories,POS,XNA,Stone,29,Clothing,10.0,middle,POS industry with interest,365243.0,-2250.0,-1980.0,-1980.0,-1972.0,1.0
2354935,441623,Consumer loans,4940.775,32400.0,24556.5,9000.0,32400.0,SATURDAY,9,Y,1,0.2920989430309532,,,XAP,Approved,-1652,Cash through the bank,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Stone,597,Consumer electronics,6.0,high,POS household with interest,365243.0,-1621.0,-1471.0,-1531.0,-1525.0,0.0
2394226,372951,Cash loans,49461.21,450000.0,470790.0,,450000.0,WEDNESDAY,14,Y,1,,,,XNA,Approved,-655,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),5,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-625.0,-295.0,-295.0,-287.0,1.0
1165939,303184,Cash loans,16592.175,225000.0,247275.0,,225000.0,FRIDAY,14,Y,1,,,,XNA,Approved,-386,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,low_normal,Cash X-Sell: low,365243.0,-356.0,154.0,365243.0,365243.0,1.0
1491707,320987,Cash loans,69757.11,1800000.0,2162340.0,,1800000.0,WEDNESDAY,10,Y,1,,,,Building a house or an annex,Refused,-635,Cash through the bank,LIMIT,,Repeater,XNA,Cash,walk-in,AP+ (Cash loan),6,XNA,60.0,low_normal,Cash Street: low,,,,,,
2376974,381018,Cash loans,47038.77,1170000.0,1305909.0,,1170000.0,THURSDAY,18,Y,1,,,,XNA,Refused,-1216,Cash through the bank,LIMIT,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,0,XNA,48.0,low_normal,Cash Street: low,,,,,,
2791036,171937,Cash loans,13201.605,90000.0,110146.5,,90000.0,THURSDAY,8,Y,1,,,,XNA,Approved,-1188,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12.0,high,Cash Street: high,365243.0,-1158.0,-828.0,-1158.0,-1149.0,1.0
2398605,189515,Cash loans,,0.0,0.0,,,TUESDAY,13,Y,1,,,,XNA,Refused,-405,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
2181151,166471,Consumer loans,7255.935,41385.6,34470.0,8279.1,41385.6,TUESDAY,15,Y,1,0.2109212251358401,,,XAP,Approved,-1124,Cash through the bank,XAP,,Repeater,Photo / Cinema Equipment,POS,XNA,Country-wide,88,Connectivity,5.0,low_normal,POS mobile without interest,365243.0,-1085.0,-965.0,-995.0,-992.0,0.0
1716473,416240,Cash loans,25128.0,450000.0,450000.0,,450000.0,SUNDAY,9,Y,1,,,,XNA,Approved,-458,Cash through the bank,XAP,,Repeater,XNA,Cash,walk-in,Country-wide,34,Connectivity,24.0,low_normal,Cash Street: low,365243.0,-427.0,263.0,365243.0,365243.0,0.0
2186622,429194,Consumer loans,8342.775,62550.0,61344.0,5004.0,62550.0,MONDAY,6,Y,1,0.0821397918413653,,,XAP,Approved,-2688,XNA,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Regional / Local,782,Consumer electronics,8.0,low_normal,POS household without interest,365243.0,-2657.0,-2447.0,-2447.0,-2437.0,1.0
2048493,335064,Cash loans,35902.755,450000.0,491580.0,,450000.0,TUESDAY,13,Y,1,,,,XNA,Approved,-1269,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),5,XNA,24.0,high,Cash X-Sell: high,365243.0,-1239.0,-549.0,-819.0,-815.0,1.0
2815070,343447,Cash loans,65081.52,1165500.0,1165500.0,,1165500.0,TUESDAY,11,Y,1,,,,XNA,Refused,-546,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,low_normal,Cash X-Sell: low,,,,,,
1895524,129845,Cash loans,21037.5,225000.0,225000.0,,225000.0,SUNDAY,18,Y,1,,,,XNA,Approved,-11,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,,,,,,
